YEAR,PUMFID,PERSONID,FWEIGHT,PROV,USZGAP,MBMREGP,AGEGP,SEX,MARSTP,CMPHI,HLEV2G,STUDTFP,FLLPRTP,FWORKED,SCSUM,ALFST,WKSEM,WKSUEM,WKSNLF,USHRWK,ALHRWK,FPDWK,FSEMP,IMMST,YRIMMG,ALIMO,ALIP,ATINC,BURSAR,CAPGN,CCAR,CHBEN,CHFED,CHPRV,COVTOT,CPQPP,CQPC,CWB,EARNG,EIBEN,EICON,FDITX,FRTXCR,GI,GSTXC,GTR,INCTX,INVA,MAJRI,MTINC,OAS,OASGI,OGNIE,OGTRAN,OTHINC,OTTXM,PEN,PENGIV,PENREC,PRPEN,PRSUPP,PRTXCR,PVITX,RPPC,RSPWI,SAPIS,SEMP,TTINC,UDPD,WGSAL,WKRCP,EFID,EFSIZE,EFTYP,EFMJIE,EFMJIEH,EFRMJIG,EFAGOFMP,EFAGYFMP,EFMJSI,EFALIMO,EFALIP,EFATINC,EFBURSAR,EFCAPGN,EFCCAR,EFCHBEN,EFCHFED,EFCHPRV,EFCOVTOT,EFCPQPP,EFCQPC,EFCWB,EFEARNG,EFEIBEN,EFEICON,EFFDITX,EFFRTXCR,EFGI,EFGSTXC,EFGTR,EFINCTX,EFINVA,EFMBIN18,EFMTINC,EFOAS,EFOASGI,EFOGNIE,EFOGTRAN,EFOTHINC,EFOTTXM,EFPEN,EFPENGIV,EFPENREC,EFPRPEN,EFPRSUPP,EFPRTXCR,EFPVITX,EFRPPC,EFRSPWI,EFSAPIS,EFSEMP,EFTTINC,EFUDPD,EFWGSAL,EFWKRCP,CFID,CFSIZE,CFCOMP,CFMJIE,CFMJIEH,CFRMJIG,CFAGOFMP,CFAGYFMP,CFMJSI,CFALIMO,CFALIP,CFATINC,CFBURSAR,CFCAPGN,CFCCAR,CFCHBEN,CFCHFED,CFCHPRV,CFCOVTOT,CFCPQPP,CFCQPC,CFCWB,CFEARNG,CFEIBEN,CFEICON,CFFDITX,CFFRTXCR,CFGI,CFGSTXC,CFGTR,CFINCTX,CFINVA,CFMTINC,CFOAS,CFOASGI,CFOGNIE,CFOGTRAN,CFOTHINC,CFOTTXM,CFPEN,CFPENGIV,CFPENREC,CFPRPEN,CFPRSUPP,CFPRTXCR,CFPVITX,CFRPPC,CFRSPWI,CFSAPIS,CFSEMP,CFTTINC,CFUDPD,CFWGSAL,CFWKRCP,HHSIZE,HHCOMP,HHMJIE,LICODA,LICOFA,LICODB,LICOFB,LIMSDA,LIMSFA,MBSCD18,MBSCF18,DWLTYP,DWTENR,REPA,SUIT,MORTG,MORTGM,CONDMP,RENTM,RNSUB,CHNEED,FSCADLTM,FSCCHLDM,FSCHHLDM,VISMINFL,VERDATE
2021,2312,"        231202",137.7094,12,05,05,04,2,04,2,1,1,1,2,99,99,99,99,99,999.6,9996,6,6,2,6,0,0,950,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,02,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,950,0,"        2312A",2,31,2,1,3,09,04,04,0,0,36395,0,0,0,6900,6000,900,0,0,225,1300,8950,18500,125,0,0,0,750,27775,330,0,35195,8950,0,0,325,2375,0,0,0,0,0,0,0,325,330,0,0,0,0,36725,0,8950,0,"        2312A01",2,06,2,1,3,09,04,04,0,0,36395,0,0,0,6900,6000,900,0,0,225,1300,8950,18500,125,0,0,0,750,27775,330,0,8950,0,0,325,2375,0,0,0,0,0,0,0,325,330,0,0,0,0,36725,0,8950,0,2,2,2,999.6,2,999.6,2,5.9,1,999.6,2,1,2,3,1,6,99999996,99999996,200,9,2,3,2,3,2," 28NOV2023"
2021,2342,"        234201",106.7891,12,01,04,15,2,03,1,4,6,6,2,30,96,96,96,96,999.6,9996,6,6,1,5,0,0,19875,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,425,19875,0,0,04,0,7750,8250,200,625,0,0,0,0,0,0,0,200,0,0,0,0,0,19875,75,0,0,"        2342A",1,12,1,1,1,15,15,04,0,0,19875,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,425,19875,0,0,19817,0,7750,8250,200,625,0,0,0,0,0,0,0,200,0,0,0,0,0,19875,75,0,0,"        2342A01",1,01,1,1,1,15,15,04,0,0,19875,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,425,19875,0,0,0,7750,8250,200,625,0,0,0,0,0,0,0,200,0,0,0,0,0,19875,75,0,0,1,1,1,999.6,2,999.6,2,27.3,1,11.0,1,1,1,1,1,1,300,99999996,99999996,6,1,0,6,0,2," 28NOV2023"
2021,2345,"        234501",185.8056,12,06,06,15,1,04,2,1,6,6,2,30,96,96,96,96,999.6,9996,6,6,2,6,0,0,47840,0,0,0,0,0,0,0,8000,0,0,0,0,0,6940,0,0,0,16250,13410,0,06,45000,7750,8250,0,0,0,0,45000,0,0,45000,0,0,6470,0,0,0,0,61250,0,0,0,"        2345A",1,11,1,1,1,15,15,06,0,0,47840,0,0,0,0,0,0,0,8000,0,0,0,0,0,6940,0,0,0,16250,13410,0,51936,45000,7750,8250,0,0,0,0,45000,0,0,45000,0,0,6470,0,0,0,0,61250,0,0,0,"        2345A01",1,01,1,1,1,15,15,06,0,0,47840,0,0,0,0,0,0,0,8000,0,0,0,0,0,6940,0,0,0,16250,13410,0,45000,7750,8250,0,0,0,0,45000,0,0,45000,0,0,6470,0,0,0,0,61250,0,0,0,1,1,1,999.6,2,999.6,2,999.6,2,999.6,2,3,1,2,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2351,"        235101",164.5855,12,01,04,13,2,02,1,2,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,3125,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,250,3125,0,0,04,0,0,0,75,325,0,0,0,0,0,0,0,75,0,0,0,0,0,3125,0,0,0,"        2351A",2,21,2,1,2,13,12,04,0,0,32200,0,0,0,0,0,0,0,2800,550,0,10500,9250,175,0,0,0,575,12700,200,1700,33412,19700,0,0,75,650,7500,7500,0,0,0,0,0,75,200,425,0,0,0,32400,225,10500,0,"        2351A01",2,03,2,1,2,13,12,04,0,0,32200,0,0,0,0,0,0,0,2800,550,0,10500,9250,175,0,0,0,575,12700,200,1700,19700,0,0,75,650,7500,7500,0,0,0,0,0,75,200,425,0,0,0,32400,225,10500,0,2,2,2,999.6,2,999.6,2,16.8,1,999.6,2,1,1,1,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2351,"        235102",164.5855,12,01,04,12,1,02,1,2,6,6,1,21,04,48,4,0,40.0,1920,1,2,2,6,0,0,29075,0,0,0,0,0,0,0,0,550,0,10500,9250,175,0,0,0,325,9575,200,1700,02,19700,0,0,0,325,7500,7500,0,0,0,0,0,0,200,425,0,0,0,29275,225,10500,0,"        2351A",2,21,1,1,1,13,12,04,0,0,32200,0,0,0,0,0,0,0,2800,550,0,10500,9250,175,0,0,0,575,12700,200,1700,33412,19700,0,0,75,650,7500,7500,0,0,0,0,0,75,200,425,0,0,0,32400,225,10500,0,"        2351A01",2,03,1,1,1,13,12,04,0,0,32200,0,0,0,0,0,0,0,2800,550,0,10500,9250,175,0,0,0,575,12700,200,1700,19700,0,0,75,650,7500,7500,0,0,0,0,0,75,200,425,0,0,0,32400,225,10500,0,2,2,1,999.6,2,999.6,2,16.8,1,999.6,2,1,1,1,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2369,"        236901",127.4824,12,05,05,10,2,01,1,4,2,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,74120,0,0,0,0,0,0,0,0,3200,0,93100,0,975,9580,0,0,0,0,18980,0,02,93100,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,-4400,93100,0,97500,0,"        2369A",2,21,1,1,1,10,10,02,0,0,72870,0,0,0,0,0,0,0,0,3200,0,91850,0,975,9580,0,0,0,0,18980,0,69118,91850,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,-5650,91850,0,97500,0,"        2369A01",2,03,1,1,1,10,10,02,0,0,72870,0,0,0,0,0,0,0,0,3200,0,91850,0,975,9580,0,0,0,0,18980,0,91850,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,-5650,91850,0,97500,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1700,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2369,"        236902",127.4824,12,05,05,10,1,01,1,3,2,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,-1250,0,0,0,0,0,0,0,0,0,0,-1250,0,0,0,0,0,0,0,0,0,03,-1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1250,-1250,0,0,0,"        2369A",2,21,2,1,2,10,10,02,0,0,72870,0,0,0,0,0,0,0,0,3200,0,91850,0,975,9580,0,0,0,0,18980,0,69118,91850,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,-5650,91850,0,97500,0,"        2369A01",2,03,2,1,2,10,10,02,0,0,72870,0,0,0,0,0,0,0,0,3200,0,91850,0,975,9580,0,0,0,0,18980,0,91850,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,-5650,91850,0,97500,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1700,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2414,"        241401",183.7091,12,06,06,14,2,03,1,3,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,24250,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,525,14750,0,0,04,9500,7500,7500,225,750,0,0,9500,0,0,9500,0,225,0,0,0,0,0,24250,0,0,0,"        2414A",2,42,1,1,1,14,05,04,0,0,24425,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,525,14925,0,0,29968,9500,7500,7500,400,925,0,0,9500,0,0,9500,0,400,0,0,0,0,0,24425,0,0,0,"        2414A01",2,06,1,1,1,14,05,04,0,0,24425,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,525,14925,0,0,9500,7500,7500,400,925,0,0,9500,0,0,9500,0,400,0,0,0,0,0,24425,0,0,0,2,2,1,999.6,2,17.2,1,36.9,1,12.2,1,9,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2414,"        241402",183.7091,12,06,06,05,2,04,1,2,1,1,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,04,0,0,0,175,175,0,0,0,0,0,0,0,175,0,0,0,0,0,175,0,0,0,"        2414A",2,42,2,1,4,14,05,04,0,0,24425,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,525,14925,0,0,29968,9500,7500,7500,400,925,0,0,9500,0,0,9500,0,400,0,0,0,0,0,24425,0,0,0,"        2414A01",2,06,2,1,3,14,05,04,0,0,24425,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,525,14925,0,0,9500,7500,7500,400,925,0,0,9500,0,0,9500,0,400,0,0,0,0,0,24425,0,0,0,2,2,2,999.6,2,17.2,1,36.9,1,12.2,1,9,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2433,"        243301",447.2787,12,06,06,13,2,01,1,2,6,6,1,21,04,44,8,0,37.5,1650,1,2,2,6,0,0,40280,0,0,0,0,0,0,0,2700,2050,0,40000,4200,625,3470,0,0,0,6900,6620,0,02,40000,0,0,0,0,0,0,0,0,0,0,0,0,3150,4900,0,0,0,46900,525,40000,0,"        2433A",3,23,2,1,2,13,05,02,0,0,145510,0,0,0,0,0,0,1450,2700,5325,75,139200,23700,1575,19630,0,0,400,28550,36740,14500,134235,153700,0,0,225,2150,0,0,0,0,0,0,0,225,17110,4900,0,0,0,182250,525,139200,0,"        2433A01",3,04,2,1,2,13,05,02,0,0,145510,0,0,0,0,0,0,1450,2700,5325,75,139200,23700,1575,19630,0,0,400,28550,36740,14500,153700,0,0,225,2150,0,0,0,0,0,0,0,225,17110,4900,0,0,0,182250,525,139200,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1400,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2433,"        243302",447.2787,12,06,06,12,1,01,2,3,6,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,81990,0,0,0,0,0,0,0,0,3200,0,95000,0,900,14720,0,0,0,0,27510,14500,02,109500,0,0,0,0,0,0,0,0,0,0,0,0,12790,0,0,0,0,109500,0,95000,0,"        2433A",3,23,1,1,1,13,05,02,0,0,145510,0,0,0,0,0,0,1450,2700,5325,75,139200,23700,1575,19630,0,0,400,28550,36740,14500,134235,153700,0,0,225,2150,0,0,0,0,0,0,0,225,17110,4900,0,0,0,182250,525,139200,0,"        2433A01",3,04,1,1,1,13,05,02,0,0,145510,0,0,0,0,0,0,1450,2700,5325,75,139200,23700,1575,19630,0,0,400,28550,36740,14500,153700,0,0,225,2150,0,0,0,0,0,0,0,225,17110,4900,0,0,0,182250,525,139200,0,3,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1400,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2433,"        243303",447.2787,12,06,06,05,2,04,9,9,2,6,1,22,04,4,48,0,17.0,68,1,2,9,9,0,0,23240,0,0,0,0,0,0,1450,0,75,75,4200,19500,50,1440,0,0,400,21650,2610,0,04,4200,0,0,225,2150,0,0,0,0,0,0,0,225,1170,0,0,0,0,25850,0,4200,0,"        2433A",3,23,2,1,3,13,05,02,0,0,145510,0,0,0,0,0,0,1450,2700,5325,75,139200,23700,1575,19630,0,0,400,28550,36740,14500,134235,153700,0,0,225,2150,0,0,0,0,0,0,0,225,17110,4900,0,0,0,182250,525,139200,0,"        2433A01",3,04,2,1,3,13,05,02,0,0,145510,0,0,0,0,0,0,1450,2700,5325,75,139200,23700,1575,19630,0,0,400,28550,36740,14500,153700,0,0,225,2150,0,0,0,0,0,0,0,225,17110,4900,0,0,0,182250,525,139200,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1400,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2439,"        243901",454.1027,12,06,06,05,2,04,1,2,1,1,1,21,05,24,0,28,40.0,960,1,2,2,6,0,0,20525,2900,0,0,0,0,0,0,0,1500,0,17000,0,0,0,0,0,400,625,0,0,03,19900,0,0,225,625,2900,0,0,0,0,0,0,225,0,0,0,0,17000,20525,0,0,0,"        2439A",1,14,1,1,1,05,05,03,0,0,20525,2900,0,0,0,0,0,0,0,1500,0,17000,0,0,0,0,0,400,625,0,0,22080,19900,0,0,225,625,2900,0,0,0,0,0,0,225,0,0,0,0,17000,20525,0,0,0,"        2439A01",1,01,1,1,1,05,05,03,0,0,20525,2900,0,0,0,0,0,0,0,1500,0,17000,0,0,0,0,0,400,625,0,0,19900,0,0,225,625,2900,0,0,0,0,0,0,225,0,0,0,0,17000,20525,0,0,0,2,3,1,999.6,2,13.4,1,46.5,1,8.5,1,3,2,3,1,6,99999996,99999996,1700,1,2,0,6,0,1," 28NOV2023"
2021,2439,"        243902",454.1027,12,06,06,05,2,04,1,2,1,1,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,175,0,0,0,0,0,0,0,0,50,0,175,0,50,0,0,0,0,0,0,0,02,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,175,0,"        2439B",1,14,1,2,1,05,05,02,0,0,175,0,0,0,0,0,0,0,0,50,0,175,0,50,0,0,0,0,0,0,0,3105,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,175,0,"        2439B01",1,01,1,2,1,05,05,02,0,0,175,0,0,0,0,0,0,0,0,50,0,175,0,50,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,175,0,2,3,2,99.1,1,99.3,1,46.5,1,87.1,1,3,2,3,1,6,99999996,99999996,1700,1,2,0,6,0,1," 28NOV2023"
2021,2441,"        244101",395.4101,12,06,06,07,1,04,1,3,2,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,58380,0,0,0,0,0,0,0,0,3100,0,77500,0,900,10210,0,0,0,0,19120,0,02,77500,0,0,0,0,0,0,0,0,0,0,0,0,8910,0,4900,0,0,77500,900,77500,0,"        2441A",1,13,1,2,1,07,07,02,0,0,58380,0,0,0,0,0,0,0,0,3100,0,77500,0,900,10210,0,0,0,0,19120,0,53005,77500,0,0,0,0,0,0,0,0,0,0,0,0,8910,0,4900,0,0,77500,900,77500,0,"        2441A01",1,01,1,2,1,07,07,02,0,0,58380,0,0,0,0,0,0,0,0,3100,0,77500,0,900,10210,0,0,0,0,19120,0,77500,0,0,0,0,0,0,0,0,0,0,0,0,8910,0,4900,0,0,77500,900,77500,0,2,3,2,999.6,2,999.6,2,999.6,2,999.6,2,1,2,3,1,6,99999996,99999996,1600,2,2,0,6,0,2," 28NOV2023"
2021,2441,"        244102",395.4101,12,06,06,07,1,04,1,4,2,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,102085,0,0,0,0,0,0,0,0,3100,0,140000,0,950,21440,0,0,0,0,38140,225,02,140225,0,0,0,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,140225,0,140000,0,"        2441B",1,13,1,1,1,07,07,02,0,0,102085,0,0,0,0,0,0,0,0,3100,0,140000,0,950,21440,0,0,0,0,38140,225,97635,140225,0,0,0,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,140225,0,140000,0,"        2441B01",1,01,1,1,1,07,07,02,0,0,102085,0,0,0,0,0,0,0,0,3100,0,140000,0,950,21440,0,0,0,0,38140,225,140225,0,0,0,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,140225,0,140000,0,2,3,1,999.6,2,999.6,2,999.6,2,999.6,2,1,2,3,1,6,99999996,99999996,1600,2,2,0,6,0,2," 28NOV2023"
2021,2451,"        245101",386.5231,12,06,06,06,2,04,1,4,1,2,2,30,02,0,52,0,999.6,9996,6,6,2,6,0,0,39420,850,0,0,0,0,0,0,0,1700,0,34000,6000,600,880,550,0,400,7200,2630,0,02,34850,0,0,800,1200,850,0,0,0,0,0,0,250,1750,8750,0,0,0,42050,1150,34000,0,"        2451A",1,14,1,2,1,06,06,02,0,0,39420,850,0,0,0,0,0,0,0,1700,0,34000,6000,600,880,550,0,400,7200,2630,0,26770,34850,0,0,800,1200,850,0,0,0,0,0,0,250,1750,8750,0,0,0,42050,1150,34000,0,"        2451A01",1,01,1,2,1,06,06,02,0,0,39420,850,0,0,0,0,0,0,0,1700,0,34000,6000,600,880,550,0,400,7200,2630,0,34850,0,0,800,1200,850,0,0,0,0,0,0,250,1750,8750,0,0,0,42050,1150,34000,0,2,3,2,999.6,2,999.6,2,999.6,2,999.6,2,3,2,2,1,6,99999996,99999996,1600,2,2,0,6,0,2," 28NOV2023"
2021,2451,"        245102",386.5231,12,06,06,06,2,04,1,3,2,6,1,11,01,52,0,0,37.5,1950,1,2,2,6,0,0,46510,0,0,0,0,0,0,0,0,2700,0,52500,6250,825,6540,0,0,0,6250,12240,0,02,52500,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,0,0,0,58750,0,52500,0,"        2451B",1,14,1,1,1,06,06,02,0,0,46510,0,0,0,0,0,0,0,0,2700,0,52500,6250,825,6540,0,0,0,6250,12240,0,42635,52500,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,0,0,0,58750,0,52500,0,"        2451B01",1,01,1,1,1,06,06,02,0,0,46510,0,0,0,0,0,0,0,0,2700,0,52500,6250,825,6540,0,0,0,6250,12240,0,52500,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,0,0,0,58750,0,52500,0,2,3,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,2,1,6,99999996,99999996,1600,2,2,0,6,0,2," 28NOV2023"
2021,2472,"        247201",93.0645,12,05,05,14,2,01,1,4,6,6,1,21,04,40,12,0,120.0,4800,2,1,2,6,0,0,58215,0,0,0,0,0,0,0,7750,300,0,8625,15500,200,0,0,0,0,30750,2160,0,04,29625,7500,7500,0,0,0,0,12250,8750,0,21000,0,0,2160,0,0,0,375,60375,0,8250,0,"        2472A",2,24,1,1,1,15,14,04,0,0,79265,0,0,0,0,0,0,0,16250,300,0,8625,15500,200,930,0,0,0,49500,4160,0,68703,33925,14750,15250,0,2500,0,0,25550,8750,9000,25300,0,0,3230,0,0,0,375,83425,0,8250,2500,"        2472A01",2,03,1,1,1,15,14,04,0,0,79265,0,0,0,0,0,0,0,16250,300,0,8625,15500,200,930,0,0,0,49500,4160,0,33925,14750,15250,0,2500,0,0,25550,8750,9000,25300,0,0,3230,0,0,0,375,83425,0,8250,2500,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2472,"        247202",93.0645,12,05,05,15,1,01,1,2,6,6,2,30,96,96,96,96,999.6,9996,6,6,2,6,0,0,21050,0,0,0,0,0,0,0,8500,0,0,0,0,0,930,0,0,0,18750,2000,0,04,4300,7250,7750,0,2500,0,0,13300,0,9000,4300,0,0,1070,0,0,0,0,23050,0,0,2500,"        2472A",2,24,2,1,2,15,14,04,0,0,79265,0,0,0,0,0,0,0,16250,300,0,8625,15500,200,930,0,0,0,49500,4160,0,68703,33925,14750,15250,0,2500,0,0,25550,8750,9000,25300,0,0,3230,0,0,0,375,83425,0,8250,2500,"        2472A01",2,03,2,1,2,15,14,04,0,0,79265,0,0,0,0,0,0,0,16250,300,0,8625,15500,200,930,0,0,0,49500,4160,0,33925,14750,15250,0,2500,0,0,25550,8750,9000,25300,0,0,3230,0,0,0,375,83425,0,8250,2500,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2498,"        249801",114.2683,12,01,04,14,1,01,1,3,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,17000,38740,0,0,0,0,0,0,0,9250,0,0,0,0,0,340,0,0,0,16750,1010,0,06,23000,7500,7500,0,0,0,0,11000,12000,0,23000,0,0,670,0,0,0,0,39750,0,0,0,"        2498A",2,24,1,1,1,14,12,06,0,17000,53790,0,25,0,0,0,0,0,9250,1600,0,18000,0,0,2200,0,0,0,16750,4260,300,33405,41300,7500,7500,0,0,0,0,22500,12000,11500,23000,0,0,2060,0,0,0,18000,58050,0,0,0,"        2498A01",2,03,1,1,1,14,12,06,0,17000,53790,0,25,0,0,0,0,0,9250,1600,0,18000,0,0,2200,0,0,0,16750,4260,300,41300,7500,7500,0,0,0,0,22500,12000,11500,23000,0,0,2060,0,0,0,18000,58050,0,0,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1100,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2498,"        249802",114.2683,12,01,04,12,2,01,1,4,6,6,1,12,01,52,0,0,20.0,1040,2,1,2,6,0,0,15050,0,25,0,0,0,0,0,0,1600,0,18000,0,0,1860,0,0,0,0,3250,300,03,18300,0,0,0,0,0,0,11500,0,11500,0,0,0,1390,0,0,0,18000,18300,0,0,0,"        2498A",2,24,2,1,2,14,12,06,0,17000,53790,0,25,0,0,0,0,0,9250,1600,0,18000,0,0,2200,0,0,0,16750,4260,300,33405,41300,7500,7500,0,0,0,0,22500,12000,11500,23000,0,0,2060,0,0,0,18000,58050,0,0,0,"        2498A01",2,03,2,1,2,14,12,06,0,17000,53790,0,25,0,0,0,0,0,9250,1600,0,18000,0,0,2200,0,0,0,16750,4260,300,41300,7500,7500,0,0,0,0,22500,12000,11500,23000,0,0,2060,0,0,0,18000,58050,0,0,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1100,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2509,"        250901",191.2685,12,06,06,14,1,01,1,2,6,6,1,22,04,42,10,0,21.0,882,1,2,2,6,0,0,54630,0,0,0,0,0,0,0,8000,50,0,4800,17500,75,3980,0,0,0,32500,8520,2700,04,30650,7000,7000,0,0,1150,1150,11000,11000,0,22000,0,0,4540,0,0,0,0,63150,0,4800,0,"        2509A",2,24,1,1,1,14,14,04,0,0,73340,0,0,0,0,0,0,0,15250,50,0,5000,17500,75,4620,0,0,0,47500,10210,5400,77058,36050,14750,14750,0,0,1150,1150,24500,11000,11000,24500,0,0,5590,0,0,0,0,83550,0,5000,0,"        2509A01",2,03,1,1,1,14,14,04,0,0,73340,0,0,0,0,0,0,0,15250,50,0,5000,17500,75,4620,0,0,0,47500,10210,5400,36050,14750,14750,0,0,1150,1150,24500,11000,11000,24500,0,0,5590,0,0,0,0,83550,0,5000,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2509,"        250902",191.2685,12,06,06,14,2,01,1,2,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,18710,0,0,0,0,0,0,0,7250,0,0,200,0,0,640,0,0,0,15000,1690,2700,04,5400,7750,7750,0,0,0,0,13500,0,11000,2500,0,0,1050,0,0,0,0,20400,0,200,0,"        2509A",2,24,2,1,2,14,14,04,0,0,73340,0,0,0,0,0,0,0,15250,50,0,5000,17500,75,4620,0,0,0,47500,10210,5400,77058,36050,14750,14750,0,0,1150,1150,24500,11000,11000,24500,0,0,5590,0,0,0,0,83550,0,5000,0,"        2509A01",2,03,2,1,2,14,14,04,0,0,73340,0,0,0,0,0,0,0,15250,50,0,5000,17500,75,4620,0,0,0,47500,10210,5400,36050,14750,14750,0,0,1150,1150,24500,11000,11000,24500,0,0,5590,0,0,0,0,83550,0,5000,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,2510,"        251001",299.0838,12,05,05,11,2,04,9,9,6,6,2,99,99,99,99,99,999.6,9996,6,6,2,6,0,0,13085,0,0,0,0,0,0,0,0,25,0,4800,17000,50,4940,0,0,425,17725,9440,0,04,4800,0,0,300,725,0,0,0,0,0,0,0,300,4500,0,17500,0,0,22525,0,4800,0,"        2510A",1,14,1,1,1,11,11,04,0,0,13085,0,0,0,0,0,0,0,0,25,0,4800,17000,50,4940,0,0,425,17725,9440,0,11160,4800,0,0,300,725,0,0,0,0,0,0,0,300,4500,0,17500,0,0,22525,0,4800,0,"        2510A01",1,01,1,1,1,11,11,04,0,0,13085,0,0,0,0,0,0,0,0,25,0,4800,17000,50,4940,0,0,425,17725,9440,0,4800,0,0,300,725,0,0,0,0,0,0,0,300,4500,0,17500,0,0,22525,0,4800,0,1,1,1,28.9,1,1.7,1,52.2,1,50.5,1,9,2,1,1,6,99999996,99999996,900,9,2,3,6,3,2," 28NOV2023"
