YEAR,PUMFID,PERSONID,FWEIGHT,PROV,USZGAP,MBMREGP,AGEGP,SEX,MARST,CMPHI,HLEV2G,STUDTFP,FLLPRTP,FWORKED,SCSUM,ALFST,WKSEM,WKSUEM,WKSNLF,USHRWK,ALHRWK,FPDWK,FSEMP,FUNFW,IMMSTP,YRIMMGP,ALIMO,ALIP,ATINC,CAPGN,CCAR,CHFED,CHPRV,CHTXB,CPQPP,CQPC,EARNG,EIPR,FDITX,FMSE,GI,GSTXC,GTR,INCTX,INVA,MAJRI,MTINC,NFMSE,OAS,OASGI,OGOVTR,OTHINC,OTTXM,PEN,PENGIV,PENREC,PHPR,PRPEN,PVITX,PVTXC,RPPC,RSPWI,SAPIS,SEMP,TTINC,UCCB,UDPD,UIBEN,WGSAL,WKRCP,EFID,EFSIZE,EFTYP,EFMJIE,EFMJIEH,EFRMJIG,EFAGOFMP,EFAGYFMP,EFMJSI,EFALIMO,EFALIP,EFATINC,EFCAPGN,EFCCAR,EFCHFED,EFCHPRV,EFCHTXB,EFCPQPP,EFCQPC,EFEARNG,EFEIPR,EFFDITX,EFFMSE,EFGI,EFGSTXC,EFGTR,EFINCTX,EFINVA,EFMBSCIN,EFMTINC,EFNFMSE,EFOAS,EFOASGI,EFOGOVTR,EFOTHINC,EFOTTXM,EFPEN,EFPENGIV,EFPENREC,EFPHPR,EFPRPEN,EFPVITX,EFPVTXC,EFRPPC,EFRSPWI,EFSAPIS,EFSEMP,EFTTINC,EFUCCB,EFUDPD,EFUIBEN,EFWGSAL,EFWKRCP,CFID,CFSIZE,CFCOMP,CFMJIE,CFMJIEH,CFRMJIG,CFAGOFMP,CFAGYFMP,CFMJSI,CFALIMO,CFALIP,CFATINC,CFCAPGN,CFCCAR,CFCHFED,CFCHPRV,CFCHTXB,CFCPQPP,CFCQPC,CFEARNG,CFEIPR,CFFDITX,CFFMSE,CFGI,CFGSTXC,CFGTR,CFINCTX,CFINVA,CFMTINC,CFNFMSE,CFOAS,CFOASGI,CFOGOVTR,CFOTHINC,CFOTTXM,CFPEN,CFPENGIV,CFPENREC,CFPHPR,CFPRPEN,CFPVITX,CFPVTXC,CFRPPC,CFRSPWI,CFSAPIS,CFSEMP,CFTTINC,CFUCCB,CFUDPD,CFUIBEN,CFWGSAL,CFWKRCP,HHSIZE,HHCOMP,HHMJIE,LICODA,LICOFA,LICODB,LICOFB,LIMSDA,LIMSFA,MBSCD,MBSCF,DWLTYP,DWTENR,REPA,SUIT,MORTG,MORTGM,CONDMP,RENTM,CHNEED,VERDATE
2016,23978,"       2397801",366.0203,12,07,07,10,1,01,1,3,2,6,1,11,01,52,0,0,50.0,2600,1,2,2,6,6,0,0,51845,0,0,0,0,0,0,2600,65000,1000,6940,0,0,0,75,13230,0,02,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,65075,0,0,0,65000,0,"       23978A",4,22,1,1,1,10,03,02,0,0,56645,0,0,4100,0,4100,0,2600,65000,1000,6940,0,0,0,4875,13230,0,52595,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,69875,700,0,0,65000,0,"       23978A01",4,04,1,1,1,10,03,02,0,0,56645,0,0,4100,0,4100,0,2600,65000,1000,6940,0,0,0,4875,13230,0,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,69875,700,0,0,65000,0,4,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,2,3,1,6,99999996,99999996,1100,2," 14JUN2018"
2016,23978,"       2397802",366.0203,12,07,07,09,2,01,1,2,2,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,4800,0,0,4100,0,4100,0,0,0,0,0,0,0,0,4800,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,700,0,0,0,0,"       23978A",4,22,2,1,2,10,03,02,0,0,56645,0,0,4100,0,4100,0,2600,65000,1000,6940,0,0,0,4875,13230,0,52595,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,69875,700,0,0,65000,0,"       23978A01",4,04,2,1,2,10,03,02,0,0,56645,0,0,4100,0,4100,0,2600,65000,1000,6940,0,0,0,4875,13230,0,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,69875,700,0,0,65000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,2,3,1,6,99999996,99999996,1100,2," 14JUN2018"
2016,23978,"       2397803",366.0203,12,07,07,03,1,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"       23978A",4,22,2,1,3,10,03,02,0,0,56645,0,0,4100,0,4100,0,2600,65000,1000,6940,0,0,0,4875,13230,0,52595,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,69875,700,0,0,65000,0,"       23978A01",4,04,2,1,3,10,03,02,0,0,56645,0,0,4100,0,4100,0,2600,65000,1000,6940,0,0,0,4875,13230,0,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,69875,700,0,0,65000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,2,3,1,6,99999996,99999996,1100,2," 14JUN2018"
2016,23978,"       2397804",366.0203,12,07,07,03,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"       23978A",4,22,2,1,3,10,03,02,0,0,56645,0,0,4100,0,4100,0,2600,65000,1000,6940,0,0,0,4875,13230,0,52595,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,69875,700,0,0,65000,0,"       23978A01",4,04,2,1,3,10,03,02,0,0,56645,0,0,4100,0,4100,0,2600,65000,1000,6940,0,0,0,4875,13230,0,65000,0,0,0,75,0,0,0,0,0,0,0,6290,0,0,0,0,0,69875,700,0,0,65000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,2,3,1,6,99999996,99999996,1100,2," 14JUN2018"
2016,23999,"       2399901",162.7139,12,06,06,08,2,06,1,2,1,1,1,12,01,52,0,0,27.0,1404,1,2,2,6,6,2100,0,37675,0,2900,9500,1300,10800,0,775,21000,425,0,0,0,700,14575,0,0,02,23100,0,0,0,1450,2100,0,0,0,0,0,0,0,325,0,0,0,0,37675,1300,0,0,21000,0,"       23999A",3,31,1,1,1,08,01,02,2100,0,37675,0,2900,9500,1300,10800,0,775,21000,425,0,0,0,700,14575,0,0,32475,23100,0,0,0,1450,2100,0,0,0,0,0,0,0,325,0,0,0,0,37675,1300,0,0,21000,0,"       23999A01",3,06,1,1,1,08,01,02,2100,0,37675,0,2900,9500,1300,10800,0,775,21000,425,0,0,0,700,14575,0,0,23100,0,0,0,1450,2100,0,0,0,0,0,0,0,325,0,0,0,0,37675,1300,0,0,21000,0,3,2,1,999.6,2,999.6,2,4.0,1,3.5,1,2,2,2,1,6,99999996,99999996,600,2," 14JUN2018"
2016,23999,"       2399902",162.7139,12,06,06,02,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"       23999A",3,31,2,1,3,08,01,02,2100,0,37675,0,2900,9500,1300,10800,0,775,21000,425,0,0,0,700,14575,0,0,32475,23100,0,0,0,1450,2100,0,0,0,0,0,0,0,325,0,0,0,0,37675,1300,0,0,21000,0,"       23999A01",3,06,2,1,3,08,01,02,2100,0,37675,0,2900,9500,1300,10800,0,775,21000,425,0,0,0,700,14575,0,0,23100,0,0,0,1450,2100,0,0,0,0,0,0,0,325,0,0,0,0,37675,1300,0,0,21000,0,3,2,2,999.6,2,999.6,2,4.0,1,3.5,1,2,2,2,1,6,99999996,99999996,600,2," 14JUN2018"
2016,23999,"       2399903",162.7139,12,06,06,01,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,6,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,96,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,99999996,"       23999A",3,31,2,1,3,08,01,02,2100,0,37675,0,2900,9500,1300,10800,0,775,21000,425,0,0,0,700,14575,0,0,32475,23100,0,0,0,1450,2100,0,0,0,0,0,0,0,325,0,0,0,0,37675,1300,0,0,21000,0,"       23999A01",3,06,2,1,3,08,01,02,2100,0,37675,0,2900,9500,1300,10800,0,775,21000,425,0,0,0,700,14575,0,0,23100,0,0,0,1450,2100,0,0,0,0,0,0,0,325,0,0,0,0,37675,1300,0,0,21000,0,3,2,2,999.6,2,999.6,2,4.0,1,3.5,1,2,2,2,1,6,99999996,99999996,600,2," 14JUN2018"
2016,24024,"       2402401",228.1136,12,01,05,12,1,01,1,3,6,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,6,0,0,49885,0,0,0,0,0,0,2600,60000,875,6360,0,0,0,0,10140,25,02,60025,0,0,0,0,0,0,0,0,0,0,0,3780,0,4800,0,0,0,60025,0,525,0,60000,0,"       24024A",2,21,1,1,1,12,12,02,0,0,71885,0,0,0,0,0,0,2600,60000,875,6360,0,0,0,22000,10140,25,62710,60025,0,0,0,0,0,0,0,0,0,0,0,3780,0,4800,0,0,0,82025,0,525,0,60000,22000,"       24024A01",2,03,1,1,1,12,12,02,0,0,71885,0,0,0,0,0,0,2600,60000,875,6360,0,0,0,22000,10140,25,60025,0,0,0,0,0,0,0,0,0,0,0,3780,0,4800,0,0,0,82025,0,525,0,60000,22000,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,900,99999996,99999996,6," 14JUN2018"
2016,24024,"       2402402",228.1136,12,01,05,12,2,01,1,4,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,22000,"       24024A",2,21,2,1,2,12,12,02,0,0,71885,0,0,0,0,0,0,2600,60000,875,6360,0,0,0,22000,10140,25,62710,60025,0,0,0,0,0,0,0,0,0,0,0,3780,0,4800,0,0,0,82025,0,525,0,60000,22000,"       24024A01",2,03,2,1,2,12,12,02,0,0,71885,0,0,0,0,0,0,2600,60000,875,6360,0,0,0,22000,10140,25,60025,0,0,0,0,0,0,0,0,0,0,0,3780,0,4800,0,0,0,82025,0,525,0,60000,22000,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,1,900,99999996,99999996,6," 14JUN2018"
2016,24038,"       2403801",437.5851,12,07,07,07,2,06,1,3,2,6,1,11,01,52,0,0,56.0,2912,1,2,2,6,6,0,0,32980,0,0,0,0,0,0,1700,39000,725,3610,0,0,200,200,6220,0,02,39000,0,0,0,0,0,0,0,0,0,0,0,2610,0,0,0,0,0,39200,0,0,0,39000,0,"       24038A",2,44,2,1,3,13,07,02,0,0,76230,0,0,0,0,0,0,4000,91500,1675,8610,0,0,200,200,15470,0,70155,91500,0,0,0,0,0,0,0,0,0,0,0,6860,0,0,0,0,0,91700,0,0,0,91500,0,"       24038A01",2,07,2,1,3,13,07,02,0,0,76230,0,0,0,0,0,0,4000,91500,1675,8610,0,0,200,200,15470,0,91500,0,0,0,0,0,0,0,0,0,0,0,6860,0,0,0,0,0,91700,0,0,0,91500,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,3,2,1,1,6,99999996,99999996,1100,2," 14JUN2018"
2016,24038,"       2403802",437.5851,12,07,07,13,2,04,1,2,6,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,6,0,0,43250,0,0,0,0,0,0,2300,52500,950,5000,0,0,0,0,9250,0,02,52500,0,0,0,0,0,0,0,0,0,0,0,4250,0,0,0,0,0,52500,0,0,0,52500,0,"       24038A",2,44,1,1,1,13,07,02,0,0,76230,0,0,0,0,0,0,4000,91500,1675,8610,0,0,200,200,15470,0,70155,91500,0,0,0,0,0,0,0,0,0,0,0,6860,0,0,0,0,0,91700,0,0,0,91500,0,"       24038A01",2,07,1,1,1,13,07,02,0,0,76230,0,0,0,0,0,0,4000,91500,1675,8610,0,0,200,200,15470,0,91500,0,0,0,0,0,0,0,0,0,0,0,6860,0,0,0,0,0,91700,0,0,0,91500,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,1,1,6,99999996,99999996,1100,2," 14JUN2018"
2016,24043,"       2404301",340.3018,12,06,06,11,1,01,1,4,2,6,1,11,01,52,0,0,44.5,2314,1,2,2,6,6,0,5250,50905,0,0,0,0,0,0,2500,62500,950,6410,0,0,0,525,12120,0,02,62500,0,0,0,0,0,0,0,0,0,0,0,5710,525,5250,0,0,0,63025,0,0,0,62500,0,"       24043A",4,23,1,1,1,11,05,02,0,5250,116160,0,0,0,0,0,0,5200,136500,2050,11030,0,0,500,1500,21840,0,90260,136500,0,0,0,50,0,0,0,0,0,0,0,10810,950,12500,0,0,0,138000,0,0,0,136500,0,"       24043A01",4,04,1,1,1,11,05,02,0,5250,116160,0,0,0,0,0,0,5200,136500,2050,11030,0,0,500,1500,21840,0,136500,0,0,0,50,0,0,0,0,0,0,0,10810,950,12500,0,0,0,138000,0,0,0,136500,0,4,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1400,99999996,99999996,6," 14JUN2018"
2016,24043,"       2404302",340.3018,12,06,06,11,2,01,1,4,2,6,1,11,01,52,0,0,44.5,2314,1,2,2,6,6,0,0,50330,0,0,0,0,0,0,2400,60000,925,4620,0,0,0,50,9720,0,02,60000,0,0,0,50,0,0,0,0,0,0,0,5100,0,7250,0,0,0,60050,0,0,0,60000,0,"       24043A",4,23,2,1,2,11,05,02,0,5250,116160,0,0,0,0,0,0,5200,136500,2050,11030,0,0,500,1500,21840,0,90260,136500,0,0,0,50,0,0,0,0,0,0,0,10810,950,12500,0,0,0,138000,0,0,0,136500,0,"       24043A01",4,04,2,1,2,11,05,02,0,5250,116160,0,0,0,0,0,0,5200,136500,2050,11030,0,0,500,1500,21840,0,136500,0,0,0,50,0,0,0,0,0,0,0,10810,950,12500,0,0,0,138000,0,0,0,136500,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1400,99999996,99999996,6," 14JUN2018"
2016,24043,"       2404303",340.3018,12,06,06,06,2,06,1,4,1,1,1,21,05,16,0,36,37.5,600,1,2,2,6,6,0,0,7450,0,0,0,0,0,0,125,7000,100,0,0,0,275,450,0,0,02,7000,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,7450,0,0,0,7000,0,"       24043A",4,23,2,1,3,11,05,02,0,5250,116160,0,0,0,0,0,0,5200,136500,2050,11030,0,0,500,1500,21840,0,90260,136500,0,0,0,50,0,0,0,0,0,0,0,10810,950,12500,0,0,0,138000,0,0,0,136500,0,"       24043A01",4,04,2,1,3,11,05,02,0,5250,116160,0,0,0,0,0,0,5200,136500,2050,11030,0,0,500,1500,21840,0,136500,0,0,0,50,0,0,0,0,0,0,0,10810,950,12500,0,0,0,138000,0,0,0,136500,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1400,99999996,99999996,6," 14JUN2018"
2016,24043,"       2404304",340.3018,12,06,06,05,1,06,1,2,1,1,1,21,05,16,0,36,37.5,600,1,2,2,6,6,0,0,7475,0,0,0,0,0,0,175,7000,75,0,0,0,225,475,0,0,02,7000,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,7475,0,0,0,7000,0,"       24043A",4,23,2,1,3,11,05,02,0,5250,116160,0,0,0,0,0,0,5200,136500,2050,11030,0,0,500,1500,21840,0,90260,136500,0,0,0,50,0,0,0,0,0,0,0,10810,950,12500,0,0,0,138000,0,0,0,136500,0,"       24043A01",4,04,2,1,3,11,05,02,0,5250,116160,0,0,0,0,0,0,5200,136500,2050,11030,0,0,500,1500,21840,0,136500,0,0,0,50,0,0,0,0,0,0,0,10810,950,12500,0,0,0,138000,0,0,0,136500,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1400,99999996,99999996,6," 14JUN2018"
2016,24064,"       2406401",165.8156,12,07,07,16,2,06,2,1,6,6,2,30,96,96,96,96,999.6,9996,6,6,6,6,6,0,0,21525,0,0,0,0,0,8750,0,0,0,0,0,3400,450,19325,0,0,04,2200,0,6500,9900,0,0,0,2200,0,0,0,2200,0,225,0,0,0,0,21525,0,0,0,0,0,"       24064A",2,42,1,1,1,16,16,04,0,0,42650,0,0,0,0,0,15750,0,0,0,0,0,7800,875,38650,0,0,40150,4000,0,13750,21550,0,0,0,4000,0,0,0,4000,0,475,0,0,0,0,42650,0,0,0,0,0,"       24064A02",1,02,1,1,1,16,16,04,0,0,21525,0,0,0,0,0,8750,0,0,0,0,0,3400,450,19325,0,0,2200,0,6500,9900,0,0,0,2200,0,0,0,2200,0,225,0,0,0,0,21525,0,0,0,0,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,1100,2," 14JUN2018"
2016,24064,"       2406402",165.8156,12,07,07,16,2,06,2,3,6,6,2,30,96,96,96,96,999.6,9996,6,6,6,6,6,0,0,21125,0,0,0,0,0,7000,0,0,0,0,0,4400,425,19325,0,0,04,1800,0,7250,11650,0,0,0,1800,0,0,0,1800,0,250,0,0,0,0,21125,0,0,0,0,0,"       24064A",2,42,2,1,4,16,16,04,0,0,42650,0,0,0,0,0,15750,0,0,0,0,0,7800,875,38650,0,0,40150,4000,0,13750,21550,0,0,0,4000,0,0,0,4000,0,475,0,0,0,0,42650,0,0,0,0,0,"       24064A01",1,02,1,2,1,16,16,04,0,0,21125,0,0,0,0,0,7000,0,0,0,0,0,4400,425,19325,0,0,1800,0,7250,11650,0,0,0,1800,0,0,0,1800,0,250,0,0,0,0,21125,0,0,0,0,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,1100,2," 14JUN2018"
2016,24103,"       2410301",207.9319,12,01,05,16,1,02,1,3,6,6,2,30,96,96,96,96,999.6,9996,6,6,6,6,6,0,0,12050,0,0,0,0,0,1600,0,0,0,0,0,0,0,8350,0,2400,04,3700,0,6750,6750,0,0,0,5800,0,4500,0,1300,0,0,0,0,0,0,12050,0,25,0,0,0,"       24103A",2,24,2,1,2,16,16,07,0,0,71360,0,0,0,0,0,1600,0,0,0,0,0,0,0,15350,1190,2400,67398,57200,0,13750,13750,0,36000,36000,18700,4600,4500,0,18800,1190,0,0,0,0,0,72550,0,25,0,0,0,"       24103A01",2,03,2,1,2,16,16,07,0,0,71360,0,0,0,0,0,1600,0,0,0,0,0,0,0,15350,1190,2400,57200,0,13750,13750,0,36000,36000,18700,4600,4500,0,18800,1190,0,0,0,0,0,72550,0,25,0,0,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,24103,"       2410302",207.9319,12,01,05,16,2,02,1,2,6,6,2,30,96,96,96,96,999.6,9996,6,6,6,6,6,0,0,59310,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,1190,0,07,53500,0,7000,7000,0,36000,36000,12900,4600,0,0,17500,1190,0,0,0,0,0,60500,0,0,0,0,0,"       24103A",2,24,1,1,1,16,16,07,0,0,71360,0,0,0,0,0,1600,0,0,0,0,0,0,0,15350,1190,2400,67398,57200,0,13750,13750,0,36000,36000,18700,4600,4500,0,18800,1190,0,0,0,0,0,72550,0,25,0,0,0,"       24103A01",2,03,1,1,1,16,16,07,0,0,71360,0,0,0,0,0,1600,0,0,0,0,0,0,0,15350,1190,2400,57200,0,13750,13750,0,36000,36000,18700,4600,4500,0,18800,1190,0,0,0,0,0,72550,0,25,0,0,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6," 14JUN2018"
2016,24137,"       2413701",286.2241,12,06,06,06,2,06,1,3,2,6,1,12,01,52,0,0,24.0,1248,1,2,2,6,6,0,0,18225,0,0,0,0,0,0,800,19000,375,780,0,0,400,725,1500,0,02,19000,0,0,0,0,0,0,0,0,0,0,0,720,325,0,0,0,0,19725,0,0,0,19000,0,"       24137A",1,14,1,1,1,06,06,02,0,0,18225,0,0,0,0,0,0,800,19000,375,780,0,0,400,725,1500,0,16900,19000,0,0,0,0,0,0,0,0,0,0,0,720,325,0,0,0,0,19725,0,0,0,19000,0,"       24137A01",1,01,1,1,1,06,06,02,0,0,18225,0,0,0,0,0,0,800,19000,375,780,0,0,400,725,1500,0,19000,0,0,0,0,0,0,0,0,0,0,0,720,325,0,0,0,0,19725,0,0,0,19000,0,1,1,1,999.6,2,4.9,1,19.6,1,13.0,1,9,2,3,1,6,99999996,99999996,700,6," 14JUN2018"
2016,24149,"       2414901",260.2429,12,06,06,13,1,01,1,2,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,550,750,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,750,0,0,0,0,0,"       24149A",3,43,2,1,4,13,06,02,0,0,14275,0,0,0,0,0,0,450,13000,300,0,0,0,825,1275,0,0,15788,13000,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,14275,0,0,0,13000,0,"       24149A01",3,04,2,1,4,13,06,02,0,0,14275,0,0,0,0,0,0,450,13000,300,0,0,0,825,1275,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,14275,0,0,0,13000,0,3,2,2,43.5,1,55.0,1,63.6,1,53.1,1,1,1,2,1,2,99999996,99999996,99999996,2," 14JUN2018"
2016,24149,"       2414902",260.2429,12,06,06,12,2,01,1,2,6,6,2,30,03,0,0,52,999.6,9996,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"       24149A",3,43,2,1,4,13,06,02,0,0,14275,0,0,0,0,0,0,450,13000,300,0,0,0,825,1275,0,0,15788,13000,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,14275,0,0,0,13000,0,"       24149A01",3,04,2,1,4,13,06,02,0,0,14275,0,0,0,0,0,0,450,13000,300,0,0,0,825,1275,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,14275,0,0,0,13000,0,3,2,2,43.5,1,55.0,1,63.6,1,53.1,1,1,1,2,1,2,99999996,99999996,99999996,2," 14JUN2018"
2016,24149,"       2414903",260.2429,12,06,06,06,1,99,1,2,1,1,1,22,04,24,28,0,24.0,576,1,2,2,6,6,0,0,13525,0,0,0,0,0,0,450,13000,300,0,0,0,275,525,0,0,02,13000,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,13525,0,0,0,13000,0,"       24149A",3,43,1,1,1,13,06,02,0,0,14275,0,0,0,0,0,0,450,13000,300,0,0,0,825,1275,0,0,15788,13000,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,14275,0,0,0,13000,0,"       24149A01",3,04,1,1,1,13,06,02,0,0,14275,0,0,0,0,0,0,450,13000,300,0,0,0,825,1275,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,14275,0,0,0,13000,0,3,2,1,43.5,1,55.0,1,63.6,1,53.1,1,1,1,2,1,2,99999996,99999996,99999996,2," 14JUN2018"
2016,24156,"       2415601",244.069,12,01,05,11,1,01,2,3,2,6,1,11,01,52,0,0,42.5,2210,1,2,2,6,6,0,0,42400,0,0,0,0,0,0,2200,52500,925,5420,0,0,0,0,10100,0,02,52500,0,0,0,0,0,0,0,0,0,0,0,4680,0,1450,0,0,0,52500,0,0,0,52500,0,"       24156A",2,21,1,1,1,12,11,02,0,0,74600,0,0,0,0,0,0,4300,89000,1325,8710,0,0,0,1700,16100,0,67125,89000,14500,0,0,0,0,0,0,0,0,0,0,7390,0,1450,0,0,14500,90700,0,0,1700,74500,0,"       24156A01",2,03,1,1,1,12,11,02,0,0,74600,0,0,0,0,0,0,4300,89000,1325,8710,0,0,0,1700,16100,0,89000,14500,0,0,0,0,0,0,0,0,0,0,7390,0,1450,0,0,14500,90700,0,0,1700,74500,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1900,99999996,99999996,6," 14JUN2018"
2016,24156,"       2415602",244.069,12,01,05,12,2,01,2,1,6,6,1,11,01,52,0,0,55.0,2860,1,1,2,6,6,0,0,32200,0,0,0,0,0,0,2100,36500,400,3290,0,0,0,1700,6000,0,02,36500,14500,0,0,0,0,0,0,0,0,0,0,2710,0,0,0,0,14500,38200,0,0,1700,22000,0,"       24156A",2,21,2,1,2,12,11,02,0,0,74600,0,0,0,0,0,0,4300,89000,1325,8710,0,0,0,1700,16100,0,67125,89000,14500,0,0,0,0,0,0,0,0,0,0,7390,0,1450,0,0,14500,90700,0,0,1700,74500,0,"       24156A01",2,03,2,1,2,12,11,02,0,0,74600,0,0,0,0,0,0,4300,89000,1325,8710,0,0,0,1700,16100,0,89000,14500,0,0,0,0,0,0,0,0,0,0,7390,0,1450,0,0,14500,90700,0,0,1700,74500,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,1900,99999996,99999996,6," 14JUN2018"
2016,24175,"       2417501",408.4964,12,07,07,10,2,01,1,4,2,6,1,11,01,52,0,0,37.5,1950,1,2,2,6,6,0,0,70435,0,5250,1100,0,1100,0,2500,85000,875,9540,0,0,0,2250,17440,625,02,85625,0,0,0,50,0,0,0,0,0,0,0,7900,0,3100,0,0,0,87875,1100,0,0,85000,0,"       24175A",5,22,2,1,2,11,02,02,0,0,146875,0,5250,1100,0,1100,0,5100,185000,1825,22590,0,0,0,2450,41200,625,121700,185625,0,0,0,250,0,0,0,0,0,0,0,18610,0,12600,0,0,0,188075,1100,0,0,185000,0,"       24175A01",5,04,2,1,2,11,02,02,0,0,146875,0,5250,1100,0,1100,0,5100,185000,1825,22590,0,0,0,2450,41200,625,185625,0,0,0,250,0,0,0,0,0,0,0,18610,0,12600,0,0,0,188075,1100,0,0,185000,0,5,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,2000,99999996,99999996,2," 14JUN2018"
